PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Banu, Shahera; Hu, Wenbiao; Hurst, Cameron; Guo, Yuming; Islam, Mohammad Zahirul; Tong, Shilu								Space-time clusters of dengue fever in Bangladesh								TROPICAL MEDICINE & INTERNATIONAL HEALTH				17	9			1086	1091		10.1111/j.1365-3156.2012.03038.x			SEP 2012	2012										11							WOS:000307940800007		
J	McGuirk, Pauline; O'Neill, Phillip								Critical Geographies with the State: The Problem of Social Vulnerability and the Politics of Engaged Research								ANTIPODE				44	4			1374	1394		10.1111/j.1467-8330.2011.00976.x			SEP 2012	2012										9							WOS:000307379600018		
J	Jia, Ning; Mitani, Yasuhiro; Xie, Mowen; Djamaluddin, Ibrahim								Shallow landslide hazard assessment using a three-dimensional deterministic model in a mountainous area								COMPUTERS AND GEOTECHNICS				45				1	10		10.1016/j.compgeo.2012.04.007			SEP 2012	2012										20							WOS:000307798600001		
J	Lee, Moung-Jin; Choi, Jae-Won; Oh, Hyun-Joo; Won, Joong-Sun; Park, Inhye; Lee, Saro								Ensemble-based landslide susceptibility maps in Jinbu area, Korea								ENVIRONMENTAL EARTH SCIENCES				67	1			23	37		10.1007/s12665-011-1477-y			SEP 2012	2012										20							WOS:000307406800003		
J	Donevska, Katerina R.; Gorsevski, Pece V.; Jovanovski, Milorad; Pesevski, Igor								Regional non-hazardous landfill site selection by integrating fuzzy logic, AHP and geographic information systems								ENVIRONMENTAL EARTH SCIENCES				67	1			121	131		10.1007/s12665-011-1485-y			SEP 2012	2012										34							WOS:000307406800011		
J	Kia, Masoud Bakhtyari; Pirasteh, Saied; Pradhan, Biswajeet; Mahmud, Ahmad Rodzi; Sulaiman, Wan Nor Azmin; Moradi, Abbas								An artificial neural network model for flood simulation using GIS: Johor River Basin, Malaysia								ENVIRONMENTAL EARTH SCIENCES				67	1			251	264		10.1007/s12665-011-1504-z			SEP 2012	2012										86							WOS:000307406800023		
J	Rauner, Marion S.; Schaffhauser-Linzatti, Michaela M.; Niessner, Helmut								Resource planning for ambulance services in mass casualty incidents: a DES-based policy model								HEALTH CARE MANAGEMENT SCIENCE				15	3			254	269		10.1007/s10729-012-9198-7			SEP 2012	2012										9							WOS:000307247100008		
J	Vepakomma, Udayalakshmi; Kneeshaw, Daniel; Fortin, Marie-Josee								Spatial contiguity and continuity of canopy gaps in mixed wood boreal forests: persistence, expansion, shrinkage and displacement								JOURNAL OF ECOLOGY				100	5			1257	1268		10.1111/j.1365-2745.2012.01996.x			SEP 2012	2012										11							WOS:000307554300021		
J	Ball, T.; Black, A.; Ellis, R.; Hemsley, L.; Hollebrandse, F.; Lardet, P.; Wicks, J.								A new methodology to assess the benefits of flood warning								JOURNAL OF FLOOD RISK MANAGEMENT				5	3			188	202		10.1111/j.1753-318X.2012.01141.x			SEP 2012	2012										1							WOS:000307559900002		
J	Strobl, R. O.; Forte, F.; Lonigro, T.								Comparison of the feasibility of three flood-risk extent delineation techniques using Geographic Information System: case study in Tavoliere delle Puglie, Italy								JOURNAL OF FLOOD RISK MANAGEMENT				5	3			245	257		10.1111/j.1753-318X.2012.01143.x			SEP 2012	2012										3							WOS:000307559900006		
J	Polat, Kemal; Durduran, S. Savas								Automatic determination of traffic accidents based on KMC-based attribute weighting								NEURAL COMPUTING & APPLICATIONS				21	6			1271	1279		10.1007/s00521-011-0559-9			SEP 2012	2012										4							WOS:000307552600020		
J	Adhikari, Yagya Prasad; Fischer, Hagen Siegfried; Fischer, Anton								Host tree utilization by epiphytic orchids in different land-use intensities in Kathmandu Valley, Nepal								PLANT ECOLOGY				213	9			1393	1412		10.1007/s11258-012-0099-0			SEP 2012	2012										13							WOS:000307718300003		
J	Felgenhauer, Tilo								GEOGRAPHIES OF INFRASTRUCTURE SYSTEMS: THE USER'S LIFEWORLD AND INTERFACE DESIGN								TIJDSCHRIFT VOOR ECONOMISCHE EN SOCIALE GEOGRAFIE				103	4			385	395		10.1111/j.1467-9663.2011.00691.x			SEP 2012	2012										1							WOS:000307730600001		
J	Roy, P. S.; Roy, Arijit; Karnataka, Harish								Contemporary tools for identification, assessment and monitoring biodiversity								TROPICAL ECOLOGY				53	3			261	272					SEP 2012	2012										4							WOS:000306876900003		
J	Kaur, Ranjeet; Joshi, S. P.; Srivastava, M. M.								Natural resource degradation in three sub-watersheds of river Tons, Uttarakhand, India								TROPICAL ECOLOGY				53	3			333	343					SEP 2012	2012										2							WOS:000306876900009		
J	Redaelli, Eleonora								Cultural Planning in the United States: Toward Authentic Participation Using GIS								URBAN AFFAIRS REVIEW				48	5			642	669		10.1177/1078087412441158			SEP 2012	2012										4							WOS:000307577700002		
J	Parrish, Michael C.; Hepinstall-Cymerman, Jeffrey								Associations between multiscale landscape characteristics and breeding bird abundance and diversity across urban-rural gradients in Northeastern Georgia, USA								URBAN ECOSYSTEMS				15	3			559	580		10.1007/s11252-011-0191-6			SEP 2012	2012										6							WOS:000307722300004		
J	Davis, Jon R.; Boyle, Sarah A.; Khan, Adiha A.; Gay, Anna L. J.; Grisham, John M.; Luque, Laura E.								Snake parasitism in an urban old-growth forest								URBAN ECOSYSTEMS				15	3			739	752		10.1007/s11252-012-0234-7			SEP 2012	2012										5							WOS:000307722300016		
J	Yildirim, Volkan								Application of raster-based GIS techniques in the siting of landfills in Trabzon Province, Turkey: a case study								WASTE MANAGEMENT & RESEARCH				30	9			949	960		10.1177/0734242X12445656			SEP 2012	2012										19							WOS:000307580800011		
J	Kara, Can; Doratli, Naciye								Application of GIS/AHP in siting sanitary landfill: a case study in Northern Cyprus								WASTE MANAGEMENT & RESEARCH				30	9			966	980		10.1177/0734242X12453975			SEP 2012	2012										19							WOS:000307580800013		
J	Pfeffer, Karin; Deurloo, Marinus C.; Veldhuizen, Els M.								Visualising postcode data for urban analysis and planning: the Amsterdam City Monitor								AREA				44	3			326	335		10.1111/j.1475-4762.2012.01096.x			SEP 2012	2012										5							WOS:000307381300007		
J	Hiloidhari, Moonmoon; Baruah, Dipal; Mahilary, Haradip; Baruah, D. C.								GIS based assessment of rice (Oryza sativa) straw biomass as an alternative fuel for tea (Camellia sinensis L.) drying in Sonitpur district of Assam, India								BIOMASS & BIOENERGY				44				160	167		10.1016/j.biombioe.2012.05.016			SEP 2012	2012										7							WOS:000307031900022		
J	Pekin, Burak K.; Pijanowski, Bryan C.								Global land use intensity and the endangerment status of mammal species								DIVERSITY AND DISTRIBUTIONS				18	9			909	918		10.1111/j.1472-4642.2012.00928.x			SEP 2012	2012										23							WOS:000307389600006		
J	Sheng, Jiujiang; Wang, Xiaoping; Gong, Ping; Tian, Lide; Yao, Tandong								Heavy metals of the Tibetan top soils Level, source, spatial distribution, temporal variation and risk assessment								ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH				19	8			3362	3370		10.1007/s11356-012-0857-5			SEP 2012	2012										40							WOS:000307403000033		
J	Gaga, Eftade O.; Dogeroglu, Tuncay; Ozden, Ozlem; Ari, Akif; Yay, Ozan Devrim; Altug, Hicran; Akyol, Nesimi; Ornektekin, Sermin; Van Doorn, Wim								Evaluation of air quality by passive and active sampling in an urban city in Turkey: current status and spatial analysis of air pollution exposure								ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH				19	8			3579	3596		10.1007/s11356-012-0924-y			SEP 2012	2012										14							WOS:000307403000054		
J	Grebby, Stephen; Cunningham, Dickson; Naden, Jonathan; Tansey, Kevin								Application of airborne LiDAR data and airborne multispectral imagery to structural mapping of the upper section of the Troodos ophiolite, Cyprus								INTERNATIONAL JOURNAL OF EARTH SCIENCES				101	6			1645	1660		10.1007/s00531-011-0742-3			SEP 2012	2012										7							WOS:000307538600011		
J	Yin, Zenong; Moore, Justin B.; Johnson, Maribeth H.; Vernon, Marlo M.; Grimstvedt, Megan; Gutin, Bernard								Micro- and Macro-Level Correlates of Adiposity in Children								JOURNAL OF PUBLIC HEALTH MANAGEMENT AND PRACTICE				18	5			445	452		10.1097/PHH.0b013e31821dce0d			SEP-OCT 2012	2012										0							WOS:000306857000012		
J	Chen, Yun; Khan, Shahbaz; Rana, Tariq; Abbas, Akhtar; Buettikofer, Heinz								Three Dimensional Conceptualisation of Hydrogeological Environment to Underpin Groundwater Management in Irrigation Area								WATER RESOURCES MANAGEMENT				26	11			3077	3093		10.1007/s11269-012-0095-0			SEP 2012	2012										1							WOS:000307332000002		
J	Le Page, Michel; Berjamy, B.; Fakir, Y.; Bourgin, F.; Jarlan, L.; Abourida, A.; Benrhanem, M.; Jacob, G.; Huber, M.; Sghrer, F.; Simonneaux, V.; Chehbouni, G.								An Integrated DSS for Groundwater Management Based on Remote Sensing. The Case of a Semi-arid Aquifer in Morocco								WATER RESOURCES MANAGEMENT				26	11			3209	3230		10.1007/s11269-012-0068-3			SEP 2012	2012										14							WOS:000307332000009		
J	Boateng, Isaac								An assessment of the physical impacts of sea-level rise and coastal adaptation: a case study of the eastern coast of Ghana								CLIMATIC CHANGE				114	2			273	293		10.1007/s10584-011-0394-0			SEP 2012	2012										9							WOS:000307256200007		
J	Shilling, Fraser; Boggs, Jennifer; Reed, Sarah								Recreational System Optimization to Reduce Conflict on Public Lands								ENVIRONMENTAL MANAGEMENT				50	3			381	395		10.1007/s00267-012-9906-6			SEP 2012	2012										5							WOS:000307266100004		
J	Romanelli, Asuncion; Lourdes Lima, Maria; Quiroz Londono, Orlando Mauricio; Emilio Martinez, Daniel; Enrique Massone, Hector								A Gis-Based Assessment of Groundwater Suitability for Irrigation Purposes in Flat Areas of the Wet Pampa Plain, Argentina								ENVIRONMENTAL MANAGEMENT				50	3			490	503		10.1007/s00267-012-9891-9			SEP 2012	2012										13							WOS:000307266100013		
J	Rodriguez-Prieto, V.; Martinez-Lopez, B.; Martinez, M.; Munoz, M. J.; Sanchez-Vizcaino, J. M.								Identification of suitable areas for West Nile virus outbreaks in equid populations for application in surveillance plans: the example of the Castile and Leon region of Spain								EPIDEMIOLOGY AND INFECTION				140	9			1617	1631		10.1017/S0950268811002366			SEP 2012	2012										8							WOS:000307283700011		
J	Bruno, Delia Evelina; Perrotta, Piero								A geotouristic proposal for Amendolara territory (northern ionic sector of Calabria, Italy)								GEOHERITAGE				4	3			139	151		10.1007/s12371-011-0047-8			SEP 2012	2012										6							WOS:000324991200001		
J	Caspi, Caitlin E.; Sorensen, Glorian; Subramanian, S. V.; Kawachi, Ichiro								The local food environment and diet: A systematic review								HEALTH & PLACE				18	5			1172	1187		10.1016/j.healthplace.2012.05.006			SEP 2012	2012										220							WOS:000307730300030		
J	Huang, S.; Shryu, M.; Hung, W.; Chang, K.								USING GEOGRAPHIC INFORMATION SYSTEM AND WEBSITES WITH SELF-MANAGEMENT STRATEGY TO STUDY THE RELATIONSHIP OF ENVIRONMENT AND OBESITY AS WELL AS RELATED BEHAVIOR AND IMPLEMENT AN INTERVENTION WITH SCHOOL CHILDREN								INTERNATIONAL JOURNAL OF BEHAVIORAL MEDICINE				19				S138	S139					SEP 2012	2012										0							WOS:000209816000332		
J	Aryal, Komal Raj								The History of Disaster Incidents and Impacts in Nepal 1900-2005								INTERNATIONAL JOURNAL OF DISASTER RISK SCIENCE				3	3			147	154		10.1007/s13753-012-0015-1			SEP 2012	2012										8							WOS:000209369100003		
J	El-Mekawy, Mohamed; Ostman, Anders; Hijazi, Ihab								A Unified Building Model for 3D Urban GIS								ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION				1	2			120	145		10.3390/ijgi1020120			SEP 2012	2012										16							WOS:000209465400002		
J	Manfre, Luiz A.; Hirata, Eliane; Silva, Janaina B.; Shinohara, Eduardo J.; Giannotti, Mariana A.; Larocca, Ana Paula C.; Quintanilha, Jose A.								An Analysis of Geospatial Technologies for Risk and Natural Disaster Management								ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION				1	2			166	185		10.3390/ijgi1020166			SEP 2012	2012										21							WOS:000209465400004		
J	Canavesi, Vanessa; dos Santos Alvala, Regina Celia								Changes in Vegetation Cover in Reforested Areas in the State of Sao Paulo, Brazil and the Implication for Landslide Processes								ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION				1	2			209	227		10.3390/ijgi1020209			SEP 2012	2012										1							WOS:000209465400006		
J	Steiniger, Stefan; Hunter, Andrew J. S.								OpenJUMP HoRAE-A Free GIS and Toolbox for Home-Range Analysis								WILDLIFE SOCIETY BULLETIN				36	3			600	608		10.1002/wsb.168			SEP 2012	2012										15							WOS:000209333200030		
J	Mahabir, R. S.; Severson, D. W.; Chadee, D. D.								Impact of road networks on the distribution of dengue fever cases in Trinidad, West Indies								ACTA TROPICA				123	3			178	183		10.1016/j.actatropica.2012.05.001			SEP 2012	2012										9							WOS:000306769000006		
J	Safari, Mohsen; Kakaei, Reza; Ataei, Mohammad; Karamoozian, Mohammad								Using fuzzy TOPSIS method for mineral processing plant site selection Case study: Sangan iron ore mine (phase 2)								ARABIAN JOURNAL OF GEOSCIENCES				5	5			1011	1019		10.1007/s12517-010-0234-y			SEP 2012	2012										10							WOS:000306730800011		
J	Matori, Abd Nasir; Basith, Abdul; Harahap, Indra Sati Hamonangan								Study of regional monsoonal effects on landslide hazard zonation in Cameron Highlands, Malaysia								ARABIAN JOURNAL OF GEOSCIENCES				5	5			1069	1084		10.1007/s12517-011-0309-4			SEP 2012	2012										10							WOS:000306730800017		
J	Marschalko, Marian; Yilmaz, Isik; Kristkova, Veronika; Fuka, Matej; Kubecka, Karel; Bouchal, Tomas; Bednarik, Martin								Optimization of building site category determination in an undermined area prior to and after exhausting coal seams								INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES				54				9	18		10.1016/j.ijrmms.2012.05.021			SEP 2012	2012										9							WOS:000307065700002		
J	Ivanov, Rosen								Real-time GPS track simplification algorithm for outdoor navigation of visually impaired								JOURNAL OF NETWORK AND COMPUTER APPLICATIONS				35	5			1559	1567		10.1016/j.jnca.2012.02.002			SEP 2012	2012										6							WOS:000306779700015		
J	Wang, Chongming; Yarnal, Brent								The vulnerability of the elderly to hurricane hazards in Sarasota, Florida								NATURAL HAZARDS				63	2			349	373		10.1007/s11069-012-0151-3			SEP 2012	2012										19							WOS:000306589100004		
J	Celik, Huseyin E.; Coskun, Gonca; Cigizoglu, H. Kerem; Agiralioglu, Necati; Aydin, Abdurrahim; Esin, A. Ilker								The analysis of 2004 flood on Kozdere Stream in Istanbul								NATURAL HAZARDS				63	2			461	477		10.1007/s11069-012-0165-x			SEP 2012	2012										6							WOS:000306589100009		
J	Kayastha, Prabin; Dhital, Megh Raj; De Smedt, Florimond								Landslide susceptibility mapping using the weight of evidence method in the Tinau watershed, Nepal								NATURAL HAZARDS				63	2			479	498		10.1007/s11069-012-0163-z			SEP 2012	2012										39							WOS:000306589100010		
J	Ismail, H.; Abd Wahab, A. K.; Amin, M. F. Mohd; Yunus, M. Z. Mohd; Sidek, F. Jaffar; Esfandier, B. J.								A 3-tier tsunami vulnerability assessment technique for the north-west coast of Peninsular Malaysia								NATURAL HAZARDS				63	2			549	573		10.1007/s11069-012-0166-9			SEP 2012	2012										7							WOS:000306589100013		
J	Pourghasemi, Hamid Reza; Pradhan, Biswajeet; Gokceoglu, Candan								Application of fuzzy logic and analytical hierarchy process (AHP) to landslide susceptibility mapping at Haraz watershed, Iran								NATURAL HAZARDS				63	2			965	996		10.1007/s11069-012-0217-2			SEP 2012	2012										203							WOS:000306589100034		
J	Armas, Iuliana								Multi-criteria vulnerability analysis to earthquake hazard of Bucharest, Romania								NATURAL HAZARDS				63	2			1129	1156		10.1007/s11069-012-0209-2			SEP 2012	2012										23							WOS:000306589100042		
J	Hasekiogullari, Gokce Deniz; Ercanoglu, Murat								A new approach to use AHP in landslide susceptibility mapping: a case study at Yenice (Karabuk, NW Turkey)								NATURAL HAZARDS				63	2			1157	1179		10.1007/s11069-012-0218-1			SEP 2012	2012										38							WOS:000306589100043		
J	Fraser, L. K.; Edwards, K. L.; Tominitz, M.; Clarke, G. P.; Hill, A. J.								Food outlet availability, deprivation and obesity in a multi-ethnic sample of pregnant women in Bradford, UK								SOCIAL SCIENCE & MEDICINE				75	6			1048	1056		10.1016/j.socscimed.2012.04.041			SEP 2012	2012										7							WOS:000306821900012		
J	Jena, Pradyot R.; Grote, Ulrike								Impact Evaluation of Traditional Basmati Rice Cultivation in Uttarakhand State of Northern India: What Implications Does It Hold for Geographical Indications?								WORLD DEVELOPMENT				40	9			1895	1907		10.1016/j.worlddev.2012.04.004			SEP 2012	2012										9							WOS:000306771400013		
J	Park, Jin Hyeog; Hur, Young Teck								Development and application of GIS based K-DRUM for flood runoff simulation using radar rainfall								JOURNAL OF HYDRO-ENVIRONMENT RESEARCH				6	3			209	219		10.1016/j.jher.2011.05.005			SEP 2012	2012										3							WOS:000306779200005		
J	D'Orazio, T.; Palumbo, F.; Guaragnella, C.								Archaeological trace extraction by a local directional active contour approach								PATTERN RECOGNITION				45	9			3427	3438		10.1016/j.patcog.2012.03.003			SEP 2012	2012										10							WOS:000306091900033		
J	Sarma, Santanu; Saikia, Trivani								Prioritization of Sub-watersheds in Khanapara-Bornihat Area of Assam-Meghalaya (India) Based on Land Use and Slope Analysis Using Remote Sensing and GIS								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				40	3			435	446		10.1007/s12524-011-0163-6			SEP 2012	2012										9							WOS:000305983300009		
J	Rao, B. Simhadri; Shanker, M.; Rao, V. Venkateswar								Role of Remote Sensing Inputs in Feasibility Assessment of Proposed Irrigation Projects								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				40	3			447	456		10.1007/s12524-011-0174-3			SEP 2012	2012										0							WOS:000305983300010		
J	Gupta, Niladri; Aktaruzzaman, Md; Wang, Chen								GIS-based Assessment and Management of Nitrogen and Phosphorus in RonneAyen River Catchment, Sweden								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				40	3			457	466		10.1007/s12524-011-0167-2			SEP 2012	2012										1							WOS:000305983300011		
J	Mondal, Sujit; Maiti, Ramkrishna								Landslide Susceptibility Analysis of Shiv-Khola Watershed, Darjiling: A Remote Sensing & GIS Based Analytical Hierarchy Process (AHP)								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				40	3			483	496		10.1007/s12524-011-0160-9			SEP 2012	2012										14							WOS:000305983300013		
J	Jalan, Seema								Exploring the Potential of Object Based Image Analysis for Mapping Urban Land Cover								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				40	3			507	518		10.1007/s12524-011-0182-3			SEP 2012	2012										1							WOS:000305983300015		
J	Gregory, Anne								UK Government communications: Full circle in the 21st century?								PUBLIC RELATIONS REVIEW				38	3			367	375		10.1016/j.pubrev.2012.01.002			SEP 2012	2012						2nd International History of Public Relations Conference (IHPRC)	JUL 06-07, 2011		Bournemouth Univ, Bournemouth, ENGLAND	3							WOS:000306029200005		
J	Miranda-Moreno, Luis F.; Eluru, Naveen; Lee-Gosselin, Martin; Kreider, Tyler								Impact of ICT access on personal activity space and greenhouse gas production: evidence from Quebec City, Canada								TRANSPORTATION				39	5			895	918		10.1007/s11116-012-9428-3			SEP 2012	2012										5							WOS:000306074000003		
J	Scolozzi, Rocco; Geneletti, Davide								A multi-scale qualitative approach to assess the impact of urbanization on natural habitats and their connectivity								ENVIRONMENTAL IMPACT ASSESSMENT REVIEW				36				9	22		10.1016/j.eiar.2012.03.001			SEP 2012	2012										25							WOS:000305722800002		
J	Du, Y.; Liang, F.; Sun, Y.								Integrating spatial relations into case-based reasoning to solve geographic problems								KNOWLEDGE-BASED SYSTEMS				33				111	123		10.1016/j.knosys.2012.03.002			SEP 2012	2012										17							WOS:000305719900010		
J	Nadal-Romero, Estela; Vicente-Serrano, Sergio M.; Jimenez, Inigo								Assessment of badland dynamics using multi-temporal Landsat imagery: An example from the Spanish Pre-Pyrenees								CATENA				96				1	11		10.1016/j.catena.2012.03.010			SEP 2012	2012										6							WOS:000305710400001		
J	Dieu Tien Bui; Pradhan, Biswajeet; Lofman, Owe; Revhaug, Inge; Dick, Oystein B.								Spatial prediction of landslide hazards in Hoa Binh province (Vietnam): A comparative assessment of the efficacy of evidential belief functions and fuzzy logic models								CATENA				96				28	40		10.1016/j.catena.2012.04.001			SEP 2012	2012										90							WOS:000305710400003		
J	Zglobicki, Wojciech; Baran-Zglobicka, Boguslawa								Impact of loess relief on land use mosaic in SE Poland								CATENA				96				76	82		10.1016/j.catena.2012.04.014			SEP 2012	2012										10							WOS:000305710400008		
J	Stoner, Wesley D.								Modeling and testing polity boundaries in the Classic Tuxtla Mountains, Southern Veracruz, Mexico								JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY				31	3			381	402		10.1016/j.jaa.2012.03.004			SEP 2012	2012										4							WOS:000304737600008		
J	Tipple, Brett J.; Chesson, Lesley A.; Erkkila, Brad R.; Cerling, Thure E.; Ehleringer, James R.								B-HIVE: Beeswax hydrogen isotopes as validation of environment, part II. Compound-specific hydrogen isotope analysis								FOOD CHEMISTRY				134	1			494	501		10.1016/j.foodchem.2012.02.106			SEP 1 2012	2012										2							WOS:000304291400070		
J	Sun, Ranhao; Chen, Ailian; Chen, Liding; Lu, Yihe								Cooling effects of wetlands in an urban region: The case of Beijing								ECOLOGICAL INDICATORS				20				57	64		10.1016/j.ecolind.2012.02.006			SEP 2012	2012										30							WOS:000303788000008		
J	Kong, Fanhua; Yin, Haiwei; Nakagoshi, Nobukazu; James, Philip								Simulating urban growth processes incorporating a potential model with spatial metrics								ECOLOGICAL INDICATORS				20				82	91		10.1016/j.ecolind.2012.02.003			SEP 2012	2012										22							WOS:000303788000011		
J	Karim, Fazlul; Kinsey-Henderson, Anne; Wallace, Jim; Arthington, Angela H.; Pearson, Richard G.								Modelling wetland connectivity during overbank flooding in a tropical floodplain in north Queensland, Australia								HYDROLOGICAL PROCESSES				26	18			2710	2723		10.1002/hyp.8364			AUG 30 2012	2012										22							WOS:000307500600004		
J	Lian, Min; Struthers, James; Schootman, Mario								Comparing GIS-Based Measures in Access to Mammography and Their Validity in Predicting Neighborhood Risk of Late-Stage Breast Cancer								PLOS ONE				7	8					e43000	10.1371/journal.pone.0043000			AUG 28 2012	2012										17							WOS:000308213600012		
J	de Bortoli, Nicola; Nacci, Andrea; Savarino, Edoardo; Martinucci, Irene; Bellini, Massimo; Fattori, Bruno; Ceccarelli, Linda; Costa, Francesco; Mumolo, Maria Gloria; Ricchiuti, Angelo; Savarino, Vincenzo; Berrettini, Stefano; Marchi, Santino								How many cases of laryngopharyngeal reflux suspected by laryngoscopy are gastroesophageal reflux disease-related?								WORLD JOURNAL OF GASTROENTEROLOGY				18	32			4363	4370		10.3748/wjg.v18.i32.4363			AUG 28 2012	2012										42							WOS:000308779500014		
J	Nalini, N. S.; Rajani, M. B.								Stone fortress of Chitledroog: visualizing old landscape of Chitradurga by integrating spatial information from multiple sources								CURRENT SCIENCE				103	4			381	387					AUG 25 2012	2012										2							WOS:000308525200017		
J	Dewar, Genevieve; Stewart, Brian A.								Preliminary results of excavations at Spitzkloof Rockshelter, Richtersveld, South Africa								QUATERNARY INTERNATIONAL				270				30	39		10.1016/j.quaint.2011.04.046			AUG 23 2012	2012						Meeting of the PanAfrican-Archaeological-Association for Prehistory and Related Studies (PAA)/Meeting of the Society-of-Africanist-Archaeologists (SAfA)	NOV, 2010	Soc Africanist Archaeol; PanAfrican Archaeolog Assoc	Univ Cheikh Anta Diop, Dakar, SENEGAL	19							WOS:000307922800004		
J	Sarhadi, Ali; Soltani, Saeed; Modarres, Reza								Probabilistic flood inundation mapping of ungauged rivers: Linking GIS techniques and frequency analysis								JOURNAL OF HYDROLOGY				458				68	86		10.1016/j.jhydrol.2012.06.039			AUG 21 2012	2012										27							WOS:000307685900008		
J	El-Hames, A. S.								An empirical method for peak discharge prediction in ungauged arid and semi-arid region catchments based on morphological parameters and SCS curve number								JOURNAL OF HYDROLOGY				456				94	100		10.1016/j.jhydrol.2012.06.016			AUG 16 2012	2012										9							WOS:000308060100008		
J	Gonzales, Melissa; Myers, Orrin; Smith, Luther; Olvera, Hector A.; Mukerjee, Shaibal; Li, Wen-Whai; Pingitore, Nicholas; Amaya, Maria; Burchiel, Scott; Berwick, Marianne		ARCH Study Team						Evaluation of land use regression models for NO2 in El Paso, Texas, USA								SCIENCE OF THE TOTAL ENVIRONMENT				432				135	142		10.1016/j.scitotenv.2012.05.062			AUG 15 2012	2012										6							WOS:000308270700016		
J	Wang, Junjie; He, Jiangtao; Chen, Honghan								Assessment of groundwater contamination risk using hazard quantification, a modified DRASTIC model and groundwater value, Beijing Plain, China								SCIENCE OF THE TOTAL ENVIRONMENT				432				216	226		10.1016/j.scitotenv.2012.06.005			AUG 15 2012	2012										47							WOS:000308270700025		
J	Caudeville, Julien; Bonnard, Roseline; Boudet, Celine; Denys, Sebastien; Govaert, Gerard; Cicolella, Andre								Development of a spatial stochastic multimedia exposure model to assess population exposure at a regional scale								SCIENCE OF THE TOTAL ENVIRONMENT				432				297	308		10.1016/j.scitotenv.2012.06.001			AUG 15 2012	2012										9							WOS:000308270700033		
J	Jiang, Jiping; Wang, Peng; Lung, Wu-seng; Guo, Liang; Li, Mei								A GIS-based generic real-time risk assessment framework and decision tools for chemical spills in the river basin								JOURNAL OF HAZARDOUS MATERIALS				227				280	291		10.1016/j.jhazmat.2012.05.051			AUG 15 2012	2012										31							WOS:000306627000036		
J	Graz, F. Patrick; Westbrooke, Martin E.; Florentine, Singarayer K.								Modelling the effects of water-point closure and fencing removal: A GIS approach								JOURNAL OF ENVIRONMENTAL MANAGEMENT				104				186	194		10.1016/j.jenvman.2012.03.014			AUG 15 2012	2012										4							WOS:000304690000021		
J	Huang, Zhuojie; Das, Anirrudha; Qiu, Youliang; Tatem, Andrew J.								Web-based GIS: the vector-borne disease airline importation risk (VBD-AIR) tool								INTERNATIONAL JOURNAL OF HEALTH GEOGRAPHICS				11						33	10.1186/1476-072X-11-33			AUG 14 2012	2012										15							WOS:000311626600001		
J	Cheng, Yang; Wang, Jiaoe; Rosenberg, Mark W.								Spatial access to residential care resources in Beijing, China								INTERNATIONAL JOURNAL OF HEALTH GEOGRAPHICS				11						32	10.1186/1476-072X-11-32			AUG 9 2012	2012										17							WOS:000313636200001		
J	Scharron, Carlos E. Ramos; Castellanos, Edwin J.; Restrepo, Carla								The transfer of modern organic carbon by landslide activity in tropical montane ecosystems								JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES				117						G03016	10.1029/2011JG001838			AUG 9 2012	2012										14							WOS:000307462800001		
J	Abdullayev, Rakif; Kracalik, Ian; Ismayilova, Rita; Ustun, Narmin; Talibzade, Ayden; Blackburn, Jason K.								Analyzing the spatial and temporal distribution of human brucellosis in Azerbaijan (1995-2009) using spatial and spatio-temporal statistics								BMC INFECTIOUS DISEASES				12						185	10.1186/1471-2334-12-185			AUG 8 2012	2012										17							WOS:000310351000001		
J	Albrecht, Elena; Zhang, Dapeng; Mays, Anne Deslattes; Saftner, Robert A.; Stommel, John R.								Genetic diversity in Capsicum baccatum is significantly influenced by its ecogeographical distribution								BMC GENETICS				13						68	10.1186/1471-2156-13-68			AUG 6 2012	2012										7							WOS:000312139200001		
J	Ryu, Jong-Sik; Jacobson, Andrew D.								CO2 evasion from the Greenland Ice Sheet: A new carbon-climate feedback								CHEMICAL GEOLOGY				320				80	95		10.1016/j.chemgeo.2012.05.024			AUG 6 2012	2012										16							WOS:000307128400008		
